Year,Day,Hour,Minute,proton_density,proton_speed
1999,7,11,12,5.565,457.52
1999,7,11,24,5.592,478.91
1999,7,11,36,5.267,463.5
1999,7,11,48,5.209,446.6
1999,7,12,0,5.743,460.17
1999,7,12,12,5.666,475.43
1999,7,12,24,5.396,483.67
1999,7,12,36,5.959,484.91
1999,7,12,48,5.682,480.78
1999,7,13,0,5.35,500.47
1999,7,13,12,5.472,525.91
1999,7,13,24,5.292,489.41
1999,7,13,36,5.372,493.36
1999,7,13,48,5.649,498.4
1999,7,14,0,5.786,504.09
1999,7,14,12,5.303,508.52
1999,7,14,24,4.841,507.66
1999,7,14,36,4.79,499.93
1999,7,14,48,4.836,494.37
1999,7,15,0,5.668,530.95
1999,7,15,12,4.732,495.87
1999,7,15,24,5.009,488.04
1999,7,15,36,5.572,472.64
1999,7,15,48,5.775,488.3
1999,7,16,0,5.484,498.44
1999,7,16,12,4.803,495.09
1999,7,16,24,4.512,477.28
1999,7,16,36,4.875,468.75
1999,7,16,48,5.342,468.64
1999,7,17,0,5.715,467.23
1999,7,17,12,5.478,507.48
1999,7,17,24,5.504,488.07
1999,7,17,36,5.239,470.08
1999,7,17,48,6.397,464.4
1999,7,18,0,6.87,460.06
1999,7,18,12,6.192,463.61
1999,7,18,24,6.029,478.09
